,id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
4048,1345166351832780352,https://www.airbnb.com/rooms/1345166351832780352,20250619031426,2025-06-19,city scrape,"26A2.2 | The Annabel 2, Bedroom 2 | w/AC & W/D","You will discover a delightful fusion of charm and stylish modern luxuries in this Large Bedroom with climate control and shared modern bathroom. Located near the bustling neighborhood of Boston's Savin Hill and the South End this room is perfect for travelers seeking both relaxation and adventure. With easy access to Boston's vibrant heart through the nearby Red Line subway, you're set for both tranquil retreats and city explorations. Ready to create unforgettable memories? Message us now!",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTM0NTE2NjM1MTgzMjc4MDM1Mg==/original/6ffa8332-070e-4df7-8f92-98f116a9a349.jpeg,71783,https://www.airbnb.com/users/show/71783,Lance,2010-01-19,"Boston, MA","Lance R. Swank, Principal

His units offer comfortable and luxurious appointments to compliment the style of the building, whether a newly constructed condo or a historic Brownstone. Visitors to Boston seeking a furnished apartment without the corporate, hotel-room-like feel of most furnished rentals will find themselves more at home in Lance’s spaces.

Lance is the President of LSBM Management, LLC and holds an MBA degree from of the F.W. Olin Graduate School of Business at Babson College. He lives and invests in the City of Boston.",within a few hours,87%,96%,f,https://a0.muscache.com/im/users/71783/profile_pic/1342801683/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/71783/profile_pic/1342801683/original.jpg?aki_policy=profile_x_medium,Dorchester,60,97,"['email', 'phone', 'work_email']",t,t,,Dorchester,,42.318807695291135,-71.06116822766943,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Cooking basics"", ""Kitchen"", ""Washer"", ""Smart lock"", ""Self check-in"", ""Heating"", ""Air conditioning"", ""Smoke alarm"", ""Wifi"", ""Pets allowed"", ""First aid kit"", ""Dedicated workspace"", ""Paid parking on premises"", ""Fire extinguisher"", ""TV"", ""Carbon monoxide alarm"", ""Lock on bedroom door"", ""Hair dryer""]",$72.00,30,365,30,30,365,365,30.0,365.0,,t,0,0,0,177,2025-06-19,0,0,0,8,0,0,0.0,,,,,,,,,,,f,58,18,40,0,
4049,1345171123541695404,https://www.airbnb.com/rooms/1345171123541695404,20250619031426,2025-06-19,city scrape,"26A2.3 | The Annabel 2, Bedroom 3 | w/AC & W/D","You will discover a delightful fusion of charm and stylish modern luxuries in this Large Bedroom with climate control and shared modern bathroom. Located near the bustling neighborhood of Boston's Savin Hill and the South End this room is perfect for  travelers seeking both relaxation and adventure. With easy access to Boston's vibrant heart through the nearby Red Line subway, you're set for both tranquil retreats and city explorations. Ready to create unforgettable memories? Message us now!",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTM0NTE3MTEyMzU0MTY5NTQwNA==/original/74dd00cf-3678-4fed-bc0e-eff1ea87a9b3.jpeg,71783,https://www.airbnb.com/users/show/71783,Lance,2010-01-19,"Boston, MA","Lance R. Swank, Principal

His units offer comfortable and luxurious appointments to compliment the style of the building, whether a newly constructed condo or a historic Brownstone. Visitors to Boston seeking a furnished apartment without the corporate, hotel-room-like feel of most furnished rentals will find themselves more at home in Lance’s spaces.

Lance is the President of LSBM Management, LLC and holds an MBA degree from of the F.W. Olin Graduate School of Business at Babson College. He lives and invests in the City of Boston.",within a few hours,87%,96%,f,https://a0.muscache.com/im/users/71783/profile_pic/1342801683/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/71783/profile_pic/1342801683/original.jpg?aki_policy=profile_x_medium,Dorchester,60,97,"['email', 'phone', 'work_email']",t,t,,Dorchester,,42.31706323181407,-71.0615866136093,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Wine glasses"", ""Essentials"", ""Private entrance"", ""Washer"", ""Drying rack for clothing"", ""Baking sheet"", ""Air conditioning"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Clothing storage"", ""Hot water kettle"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Dining table"", ""Oven"", ""Room-darkening shades"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Microwave"", ""Housekeeping - available at extra cost"", ""Shampoo"", ""Hair dryer"", ""Body soap"", ""Freezer"", ""Refrigerator"", ""Pets allowed"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Fire extinguisher"", ""Private living room"", ""TV"", ""Lock on bedroom door"", ""Dishwasher"", ""Laundromat nearby"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Smart lock"", ""Heating"", ""Iron"", ""Wifi"", ""Toaster"", ""Hangers"", ""Paid parking on premises"", ""Single level home"", ""Stove"", ""Portable fans"", ""Coffee maker"", ""Free street parking""]",$68.00,30,365,30,30,365,365,30.0,365.0,,t,0,1,15,184,2025-06-19,2,2,0,16,0,120,8160.0,2025-02-03,2025-04-25,5.0,5.0,5.0,5.0,5.0,5.0,5.0,Exempt: This listing is a unit used for furnished institutional or business stays,f,58,18,40,0,0.44
4062,1349470131506710443,https://www.airbnb.com/rooms/1349470131506710443,20250619031426,2025-06-19,city scrape,"Classic Boston, Penthouse duplex","Enjoy  this  Perfect Penthouse Duplex apartment in a classic Boston Brick Row house!  5 minute walk to the subway,  5 minute ride to the center of the city.  One of the many options available when you stay with us at the ""Fort Hill Inn,  Boston""  We are located in a quiet residential area with easy access to all of the city!",,https://a0.muscache.com/pictures/miso/Hosting-1349470131506710443/original/8467ce20-19e7-4a12-b746-93c4be201865.jpeg,8229,https://www.airbnb.com/users/show/8229,Terry,2009-02-19,"Boston, MA","Relaxed,  Easy going, Accommodating. ",within an hour,100%,100%,t,https://a0.muscache.com/im/users/8229/profile_pic/1259099341/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/8229/profile_pic/1259099341/original.jpg?aki_policy=profile_x_medium,Roxbury,12,15,"['email', 'phone']",t,t,,Roxbury,,42.3292148,-71.0949007,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,3.0,"[""Wine glasses"", ""Washer"", ""Baking sheet"", ""Air conditioning"", ""Smoke alarm"", ""Dishes and silverware"", ""Clothing storage"", ""Self check-in"", ""Dining table"", ""Oven"", ""Carbon monoxide alarm"", ""Bed linens"", ""Microwave"", ""Hair dryer"", ""Freezer"", ""Refrigerator"", ""Extra pillows and blankets"", ""TV"", ""Dishwasher"", ""Keypad"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Heating"", ""Iron"", ""Wifi"", ""Toaster"", ""Hangers"", ""Stove"", ""Coffee maker""]",$367.00,3,365,1,3,365,365,2.9,365.0,,t,1,6,15,87,2025-06-19,2,2,0,87,0,12,4404.0,2025-03-16,2025-05-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,STR-446658,t,11,11,0,0,0.63
4154,1352256858363743361,https://www.airbnb.com/rooms/1352256858363743361,20250619031426,2025-06-19,city scrape,25A1.1 | The Alameda 1 | 2BR 1B w/AC & WD | Room 1,Very comfy room with a King Bed and a sunroom!,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTA2ODk1OTM1NDc4NDI5MTg3NA%3D%3D/original/6d290193-ea79-486d-b7ee-f28b21a66ec0.jpeg,71783,https://www.airbnb.com/users/show/71783,Lance,2010-01-19,"Boston, MA","Lance R. Swank, Principal

His units offer comfortable and luxurious appointments to compliment the style of the building, whether a newly constructed condo or a historic Brownstone. Visitors to Boston seeking a furnished apartment without the corporate, hotel-room-like feel of most furnished rentals will find themselves more at home in Lance’s spaces.

Lance is the President of LSBM Management, LLC and holds an MBA degree from of the F.W. Olin Graduate School of Business at Babson College. He lives and invests in the City of Boston.",within a few hours,87%,96%,f,https://a0.muscache.com/im/users/71783/profile_pic/1342801683/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/71783/profile_pic/1342801683/original.jpg?aki_policy=profile_x_medium,Dorchester,60,97,"['email', 'phone', 'work_email']",t,t,,West Roxbury,,42.290767287406354,-71.1552561372191,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Wine glasses"", ""Essentials"", ""Private entrance"", ""Washer"", ""Drying rack for clothing"", ""Baking sheet"", ""Air conditioning"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Cleaning available during stay"", ""Clothing storage"", ""Hot water kettle"", ""Self check-in"", ""Dining table"", ""Oven"", ""Room-darkening shades"", ""Long term stays allowed"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""TV with standard cable"", ""Hair dryer"", ""Body soap"", ""Freezer"", ""Refrigerator"", ""Pets allowed"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Private living room"", ""Lock on bedroom door"", ""Dishwasher"", ""Laundromat nearby"", ""Dryer"", ""Cooking basics"", ""Kitchen"", ""Keypad"", ""Hot water"", ""Rice maker"", ""Heating"", ""Iron"", ""Wifi"", ""Toaster"", ""Hangers"", ""Paid parking on premises"", ""Single level home"", ""Stove"", ""Portable fans"", ""Bathtub"", ""Blender"", ""Free street parking""]",$69.00,30,180,30,30,180,180,30.0,180.0,,t,28,58,88,363,2025-06-19,0,0,0,194,0,0,0.0,,,,,,,,,,Exempt: This listing is a unit used for furnished institutional or business stays,f,58,18,40,0,
4155,1352271515655517652,https://www.airbnb.com/rooms/1352271515655517652,20250619031426,2025-06-19,city scrape,25A1.2 | The Alameda 1 | 2BR 1B w/AC & WD | Room 2,Lovely bedroom in a quiet family friendly neighborhood.,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTA2ODk1OTM1NDc4NDI5MTg3NA%3D%3D/original/6d290193-ea79-486d-b7ee-f28b21a66ec0.jpeg,71783,https://www.airbnb.com/users/show/71783,Lance,2010-01-19,"Boston, MA","Lance R. Swank, Principal

His units offer comfortable and luxurious appointments to compliment the style of the building, whether a newly constructed condo or a historic Brownstone. Visitors to Boston seeking a furnished apartment without the corporate, hotel-room-like feel of most furnished rentals will find themselves more at home in Lance’s spaces.

Lance is the President of LSBM Management, LLC and holds an MBA degree from of the F.W. Olin Graduate School of Business at Babson College. He lives and invests in the City of Boston.",within a few hours,87%,96%,f,https://a0.muscache.com/im/users/71783/profile_pic/1342801683/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/71783/profile_pic/1342801683/original.jpg?aki_policy=profile_x_medium,Dorchester,60,97,"['email', 'phone', 'work_email']",t,t,,West Roxbury,,42.29263,-71.1535,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Wine glasses"", ""Essentials"", ""Private entrance"", ""Washer"", ""Drying rack for clothing"", ""Baking sheet"", ""Air conditioning"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Cleaning available during stay"", ""Clothing storage"", ""Hot water kettle"", ""Self check-in"", ""Dining table"", ""Oven"", ""Room-darkening shades"", ""Long term stays allowed"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""TV with standard cable"", ""Hair dryer"", ""Body soap"", ""Freezer"", ""Refrigerator"", ""Pets allowed"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Private living room"", ""Dishwasher"", ""Laundromat nearby"", ""Dryer"", ""Cooking basics"", ""Kitchen"", ""Keypad"", ""Hot water"", ""Rice maker"", ""Heating"", ""Iron"", ""Wifi"", ""Toaster"", ""Hangers"", ""Paid parking on premises"", ""Single level home"", ""Stove"", ""Portable fans"", ""Bathtub"", ""Blender"", ""Free street parking""]",$67.00,30,180,30,30,1125,1125,30.0,1125.0,,t,30,60,90,365,2025-06-19,0,0,0,196,0,0,0.0,,,,,,,,,,Exempt: This listing is a unit used for furnished institutional or business stays,t,58,18,40,0,
4156,1352283940153137291,https://www.airbnb.com/rooms/1352283940153137291,20250619031426,2025-06-19,city scrape,25A2.1 | The Alameda 2 | 2BR 1B w/AC & WD | Room 1,"Great, quiet room!",,https://a0.muscache.com/pictures/prohost-api/Hosting-601763/original/b0ad7b82-393f-40eb-ab71-1f813f519475.jpeg,71783,https://www.airbnb.com/users/show/71783,Lance,2010-01-19,"Boston, MA","Lance R. Swank, Principal

His units offer comfortable and luxurious appointments to compliment the style of the building, whether a newly constructed condo or a historic Brownstone. Visitors to Boston seeking a furnished apartment without the corporate, hotel-room-like feel of most furnished rentals will find themselves more at home in Lance’s spaces.

Lance is the President of LSBM Management, LLC and holds an MBA degree from of the F.W. Olin Graduate School of Business at Babson College. He lives and invests in the City of Boston.",within a few hours,87%,96%,f,https://a0.muscache.com/im/users/71783/profile_pic/1342801683/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/71783/profile_pic/1342801683/original.jpg?aki_policy=profile_x_medium,Dorchester,60,97,"['email', 'phone', 'work_email']",t,t,,West Roxbury,,42.29263,-71.15329,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Wine glasses"", ""Essentials"", ""Private entrance"", ""Washer"", ""Drying rack for clothing"", ""Baking sheet"", ""Air conditioning"", ""Smoke alarm"", ""Shared patio or balcony"", ""Dedicated workspace"", ""Dishes and silverware"", ""Books and reading material"", ""Clothing storage"", ""Hot water kettle"", ""Self check-in"", ""Dining table"", ""Oven"", ""Long term stays allowed"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Microwave"", ""Housekeeping - available at extra cost"", ""Shampoo"", ""TV with standard cable"", ""Hair dryer"", ""Body soap"", ""Freezer"", ""Refrigerator"", ""Pets allowed"", ""Extra pillows and blankets"", ""Lockbox"", ""Fire extinguisher"", ""Private living room"", ""Dishwasher"", ""Laundromat nearby"", ""Dryer"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Heating"", ""Iron"", ""Wifi"", ""Toaster"", ""Hangers"", ""Paid parking on premises"", ""Stove"", ""Portable fans"", ""Bathtub"", ""Free street parking""]",$69.00,30,180,30,30,1125,1125,30.0,1125.0,,t,0,0,0,261,2025-06-19,0,0,0,92,0,0,0.0,,,,,,,,,,Exempt: This listing is a unit used for furnished institutional or business stays,t,58,18,40,0,
4157,1352291155141488852,https://www.airbnb.com/rooms/1352291155141488852,20250619031426,2025-06-19,city scrape,25A2.2 | The Alameda 2 | 2BR 1B w/AC & WD | Room 2,Forget your worries in this spacious and serene space.,,https://a0.muscache.com/pictures/prohost-api/Hosting-601763/original/b0ad7b82-393f-40eb-ab71-1f813f519475.jpeg,71783,https://www.airbnb.com/users/show/71783,Lance,2010-01-19,"Boston, MA","Lance R. Swank, Principal

His units offer comfortable and luxurious appointments to compliment the style of the building, whether a newly constructed condo or a historic Brownstone. Visitors to Boston seeking a furnished apartment without the corporate, hotel-room-like feel of most furnished rentals will find themselves more at home in Lance’s spaces.

Lance is the President of LSBM Management, LLC and holds an MBA degree from of the F.W. Olin Graduate School of Business at Babson College. He lives and invests in the City of Boston.",within a few hours,87%,96%,f,https://a0.muscache.com/im/users/71783/profile_pic/1342801683/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/71783/profile_pic/1342801683/original.jpg?aki_policy=profile_x_medium,Dorchester,60,97,"['email', 'phone', 'work_email']",t,t,,West Roxbury,,42.29226131244877,-71.15318579213496,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Wine glasses"", ""Essentials"", ""Private entrance"", ""Washer"", ""Patio or balcony"", ""Drying rack for clothing"", ""Baking sheet"", ""Air conditioning"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Cleaning available during stay"", ""Books and reading material"", ""Clothing storage"", ""Hot water kettle"", ""Self check-in"", ""Dining table"", ""Oven"", ""Long term stays allowed"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""TV with standard cable"", ""Hair dryer"", ""Body soap"", ""Freezer"", ""Refrigerator"", ""Pets allowed"", ""Extra pillows and blankets"", ""Lockbox"", ""Fire extinguisher"", ""Private living room"", ""Dishwasher"", ""Laundromat nearby"", ""Dryer"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Heating"", ""Iron"", ""Wifi"", ""Toaster"", ""Hangers"", ""Paid parking on premises"", ""Stove"", ""Portable fans"", ""Bathtub"", ""Free street parking""]",$69.00,30,180,30,30,180,180,30.0,180.0,,t,0,0,0,261,2025-06-19,0,0,0,92,0,0,0.0,,,,,,,,,,Exempt: This listing is a unit used for furnished institutional or business stays,f,58,18,40,0,
4158,1352297273871758405,https://www.airbnb.com/rooms/1352297273871758405,20250619031426,2025-06-19,city scrape,25A2.3 | The Alameda 2 | 3BR 1B w/AC & WD | Room 3,Keep it simple at this peaceful and centrally-located place.,,https://a0.muscache.com/pictures/prohost-api/Hosting-601763/original/b0ad7b82-393f-40eb-ab71-1f813f519475.jpeg,71783,https://www.airbnb.com/users/show/71783,Lance,2010-01-19,"Boston, MA","Lance R. Swank, Principal

His units offer comfortable and luxurious appointments to compliment the style of the building, whether a newly constructed condo or a historic Brownstone. Visitors to Boston seeking a furnished apartment without the corporate, hotel-room-like feel of most furnished rentals will find themselves more at home in Lance’s spaces.

Lance is the President of LSBM Management, LLC and holds an MBA degree from of the F.W. Olin Graduate School of Business at Babson College. He lives and invests in the City of Boston.",within a few hours,87%,96%,f,https://a0.muscache.com/im/users/71783/profile_pic/1342801683/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/71783/profile_pic/1342801683/original.jpg?aki_policy=profile_x_medium,Dorchester,60,97,"['email', 'phone', 'work_email']",t,t,,West Roxbury,,42.29099124636533,-71.15385244005101,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Wine glasses"", ""Essentials"", ""Private entrance"", ""Washer"", ""Patio or balcony"", ""Drying rack for clothing"", ""Baking sheet"", ""Air conditioning"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Cleaning available during stay"", ""Books and reading material"", ""Clothing storage"", ""Hot water kettle"", ""Self check-in"", ""Dining table"", ""Oven"", ""Long term stays allowed"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""TV with standard cable"", ""Hair dryer"", ""Body soap"", ""Freezer"", ""Refrigerator"", ""Pets allowed"", ""Extra pillows and blankets"", ""Lockbox"", ""Fire extinguisher"", ""Private living room"", ""Dishwasher"", ""Laundromat nearby"", ""Dryer"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Heating"", ""Iron"", ""Wifi"", ""Toaster"", ""Hangers"", ""Paid parking on premises"", ""Stove"", ""Portable fans"", ""Bathtub"", ""Free street parking""]",$46.00,30,180,30,30,180,180,30.0,180.0,,t,0,0,0,261,2025-06-19,0,0,0,92,0,0,0.0,,,,,,,,,,Exempt: This listing is a unit used for furnished institutional or business stays,f,58,18,40,0,
4159,1352318472051674396,https://www.airbnb.com/rooms/1352318472051674396,20250619031426,2025-06-19,city scrape,109S3.1 | The Strathmore 3 | 2BR 2B w/AC | Room #1,"Discover a cozy city retreat that promises urban comfort with a touch of charm. Nestled conveniently, just a block from the Green Line Street Car, this bedroom haven offers seamless access to Boston's vibrant heart. Fully equipped for your needs and featuring air conditioning, it's the perfect mix of homey comfort and city convenience. Short walk to Cleveland Circle, Beacon Street. and Comm Avenue and walkable to BC!  Ready to explore Boston? Book your stay in this inviting escape today!",,https://a0.muscache.com/pictures/prohost-api/Hosting-776171132229801192/original/8377aaa2-7af1-4086-a529-18fc3b7d3f94.jpeg,71783,https://www.airbnb.com/users/show/71783,Lance,2010-01-19,"Boston, MA","Lance R. Swank, Principal

His units offer comfortable and luxurious appointments to compliment the style of the building, whether a newly constructed condo or a historic Brownstone. Visitors to Boston seeking a furnished apartment without the corporate, hotel-room-like feel of most furnished rentals will find themselves more at home in Lance’s spaces.

Lance is the President of LSBM Management, LLC and holds an MBA degree from of the F.W. Olin Graduate School of Business at Babson College. He lives and invests in the City of Boston.",within a few hours,87%,96%,f,https://a0.muscache.com/im/users/71783/profile_pic/1342801683/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/71783/profile_pic/1342801683/original.jpg?aki_policy=profile_x_medium,Dorchester,60,97,"['email', 'phone', 'work_email']",t,t,,Brighton,,42.34006556316642,-71.15040003337937,Private room in rental unit,Private room,2,2.0,2 shared baths,1.0,1.0,"[""Wine glasses"", ""Essentials"", ""Private entrance"", ""Drying rack for clothing"", ""Baking sheet"", ""Air conditioning"", ""Smoke alarm"", ""Paid parking lot off premises"", ""Dedicated workspace"", ""Dishes and silverware"", ""Cleaning available during stay"", ""Clothing storage"", ""Hot water kettle"", ""Self check-in"", ""Dining table"", ""Oven"", ""Long term stays allowed"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""Hair dryer"", ""Body soap"", ""Freezer"", ""Refrigerator"", ""Pets allowed"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Private living room"", ""TV"", ""Lock on bedroom door"", ""Dishwasher"", ""Laundromat nearby"", ""Keypad"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Heating"", ""Iron"", ""Wifi"", ""Toaster"", ""Hangers"", ""Stove"", ""Portable fans"", ""Bathtub"", ""Free street parking""]",$62.00,30,365,30,30,1125,1125,30.0,1125.0,,t,0,0,16,291,2025-06-19,0,0,0,122,0,0,0.0,,,,,,,,,,Exempt: This listing is a unit used for furnished institutional or business stays,f,58,18,40,0,
4160,1352324156600246137,https://www.airbnb.com/rooms/1352324156600246137,20250619031426,2025-06-19,city scrape,109S3.2 | The Strathmore 3 | 2BR 2B w/AC | Room #2,You will enjoy easy access to everything from this centrally located place.,,https://a0.muscache.com/pictures/prohost-api/Hosting-776171132229801192/original/fdc1ce3b-fbee-4c94-8a8b-ebaf0f65aab7.jpeg,71783,https://www.airbnb.com/users/show/71783,Lance,2010-01-19,"Boston, MA","Lance R. Swank, Principal

His units offer comfortable and luxurious appointments to compliment the style of the building, whether a newly constructed condo or a historic Brownstone. Visitors to Boston seeking a furnished apartment without the corporate, hotel-room-like feel of most furnished rentals will find themselves more at home in Lance’s spaces.

Lance is the President of LSBM Management, LLC and holds an MBA degree from of the F.W. Olin Graduate School of Business at Babson College. He lives and invests in the City of Boston.",within a few hours,87%,96%,f,https://a0.muscache.com/im/users/71783/profile_pic/1342801683/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/71783/profile_pic/1342801683/original.jpg?aki_policy=profile_x_medium,Dorchester,60,97,"['email', 'phone', 'work_email']",t,t,,Brighton,,42.33888,-71.15023,Private room in rental unit,Private room,2,2.0,2 shared baths,1.0,1.0,"[""Wine glasses"", ""Essentials"", ""Private entrance"", ""Drying rack for clothing"", ""Baking sheet"", ""Air conditioning"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Paid parking off premises"", ""Clothing storage"", ""Hot water kettle"", ""Self check-in"", ""Dining table"", ""Oven"", ""Long term stays allowed"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Microwave"", ""Housekeeping - available at extra cost"", ""Shampoo"", ""Hair dryer"", ""Body soap"", ""Freezer"", ""Refrigerator"", ""Pets allowed"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Private living room"", ""TV"", ""Lock on bedroom door"", ""Dishwasher"", ""Laundromat nearby"", ""Keypad"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Heating"", ""Iron"", ""Wifi"", ""Toaster"", ""Hangers"", ""Stove"", ""Portable fans"", ""Bathtub"", ""Free street parking""]",$61.00,30,180,30,30,180,180,30.0,180.0,,t,0,0,16,291,2025-06-19,0,0,0,122,0,0,0.0,,,,,,,,,,Exempt: This listing is a unit used for furnished institutional or business stays,f,58,18,40,0,
4161,1352333091793466443,https://www.airbnb.com/rooms/1352333091793466443,20250619031426,2025-06-19,city scrape,109S2.1 | The Strathmore 2 | 3BR 2B w/AC | Room #1,"Discover a cozy city retreat that promises urban comfort with a touch of charm. Nestled conveniently, just a block from the Green Line Street Car, this bedroom haven offers seamless access to Boston's vibrant heart. Fully equipped for your needs and featuring air conditioning, it's the perfect mix of homey comfort and city convenience. Short walk to Cleveland Circle, Beacon Street. and Comm Avenue and walkable to BC! Ready to explore Boston? Book your stay in this inviting escape today!",,https://a0.muscache.com/pictures/prohost-api/Hosting-33467259/original/f21a442d-9255-41d4-90c9-1a855534ce11.jpeg,71783,https://www.airbnb.com/users/show/71783,Lance,2010-01-19,"Boston, MA","Lance R. Swank, Principal

His units offer comfortable and luxurious appointments to compliment the style of the building, whether a newly constructed condo or a historic Brownstone. Visitors to Boston seeking a furnished apartment without the corporate, hotel-room-like feel of most furnished rentals will find themselves more at home in Lance’s spaces.

Lance is the President of LSBM Management, LLC and holds an MBA degree from of the F.W. Olin Graduate School of Business at Babson College. He lives and invests in the City of Boston.",within a few hours,87%,96%,f,https://a0.muscache.com/im/users/71783/profile_pic/1342801683/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/71783/profile_pic/1342801683/original.jpg?aki_policy=profile_x_medium,Dorchester,60,97,"['email', 'phone', 'work_email']",t,t,,Brighton,,42.33827,-71.15232,Private room in rental unit,Private room,2,2.0,2 shared baths,1.0,1.0,"[""Wine glasses"", ""Essentials"", ""Private entrance"", ""Drying rack for clothing"", ""Baking sheet"", ""Air conditioning"", ""Smoke alarm"", ""Paid parking lot off premises"", ""Dedicated workspace"", ""Dishes and silverware"", ""Clothing storage"", ""Hot water kettle"", ""Self check-in"", ""Dining table"", ""Oven"", ""Room-darkening shades"", ""Long term stays allowed"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Microwave"", ""Housekeeping - available at extra cost"", ""Shampoo"", ""Hair dryer"", ""Body soap"", ""Freezer"", ""Refrigerator"", ""Pets allowed"", ""Extra pillows and blankets"", ""Lockbox"", ""Fire extinguisher"", ""Private living room"", ""TV"", ""Lock on bedroom door"", ""Dishwasher"", ""Laundromat nearby"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Heating"", ""Iron"", ""Wifi"", ""Toaster"", ""Hangers"", ""Stove"", ""Portable fans"", ""Bathtub"", ""Free street parking""]",$69.00,30,365,30,30,1125,1125,30.0,1125.0,,t,7,15,24,197,2025-06-19,0,0,0,28,0,0,0.0,,,,,,,,,,Exempt: This listing is a unit used for furnished institutional or business stays,f,58,18,40,0,
